sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,precipitation_sum_total_lag2,precipitation_sum_total_lag3,rain_sum_total_lag1,rain_sum_total_lag2,rain_sum_total_lag3,temperature_2m_mean_mean_lag1,temperature_2m_mean_mean_lag2,temperature_2m_mean_mean_lag3,sunshine_duration_total_lag1,sunshine_duration_total_lag2,sunshine_duration_total_lag3,relative_humidity_2m_max_max_lag1,relative_humidity_2m_max_max_lag2,relative_humidity_2m_max_max_lag3,text_condition_score_lag1,text_condition_score_lag2,text_condition_score_lag3
SALE_01_2024,2024-01-04,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 4 & 5 January 2024.pdf,-5,decrease,1,1,0,0,showers|misty|mist|heavy,"Low Grown regions reported a decline
misty mornings in the Nuwara Eliya Region and misty morning
in the crop intake, whilst the Nuwara
together with heavy showers in the",29.31,30.5,27.4,22.83,23.6,22.3,25.27,25.7,24.6,101.3,36.0,101.3,36.0,11.31,21.7,7.8,163892.03,31318.3,19.89,3.37,97.86,100.0,94.0,75.14,86.0,69.0,2023-12-28,2024-01-03,,,,,,,,,,,,,,,,,,
SALE_01_2026,2026-01-06,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 6 & 7 January 2026.pdf,0,decrease,1,0,1,0,sunny|showers,"Low Grown
Uva/Udapussellawa Regions regions reported a decrease.
Both regions reported sunny mornings and evening showers
throughout the week. According to the Department of
Meteorology, showers are expected in the",29.76,31.4,27.3,21.97,22.6,21.0,25.03,25.7,24.4,16.5,5.1,16.5,5.1,12.49,21.0,8.0,233157.27,40437.73,24.01,4.17,98.43,100.0,97.0,63.0,76.0,54.0,2025-12-30,2026-01-05,101.3,,,101.3,,,25.27,,,163892.03,,,100.0,,,-5.0,,
SALE_02_2024,2024-01-10,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 10 & 11 January 2024.pdf,-3,unknown,1,0,0,0,showers|heavy,"Low Growns
The Low Grown Region reported overcast weather and showers
throughout the week. Heavy showers are expected in the
Sabaragamuwa Region in the week ahead according to the
Department of Meteorology.",29.43,30.6,27.0,22.49,23.1,21.9,25.1,25.5,24.5,99.1,25.7,99.1,25.7,9.89,14.1,7.0,158938.08,36650.01,20.42,3.77,98.86,100.0,98.0,72.71,83.0,67.0,2024-01-03,2024-01-09,16.5,101.3,,16.5,101.3,,25.03,25.27,,233157.27,163892.03,,100.0,100.0,,0.0,-5.0,
SALE_02_2026,2026-01-12,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 12 & 13 January 2026.pdf,0,increase,0,0,0,0,,"Low Grown
Region reported a slight increase.",30.11,31.4,28.6,21.43,22.4,20.5,24.83,25.5,24.0,22.2,13.4,22.2,13.4,11.4,14.7,8.3,229204.5,40760.98,24.9,4.25,98.86,100.0,97.0,59.71,69.0,54.0,2026-01-05,2026-01-11,99.1,16.5,101.3,99.1,16.5,101.3,25.1,25.03,25.27,158938.08,233157.27,163892.03,100.0,100.0,100.0,-3.0,0.0,-5.0
SALE_03_2024,2024-01-16,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 16 & 17 January 2024.pdf,1,unknown,0,0,1,0,bright,"Low Growns
Bright mornings and overcast evenings were reported in the Low
Grown Region throughout the week. According to the Department
of Meteorology, overcast morning are expected in the
Sabaragamuwa Region in the week ahead.",29.3,30.8,25.8,22.09,23.1,21.1,25.07,25.7,24.3,62.5,22.9,62.5,22.9,11.19,18.7,6.8,196306.08,41482.29,22.96,4.51,99.0,100.0,96.0,69.14,88.0,59.0,2024-01-09,2024-01-15,22.2,99.1,16.5,22.2,99.1,16.5,24.83,25.1,25.03,229204.5,158938.08,233157.27,100.0,100.0,100.0,0.0,-3.0,0.0
SALE_03_2026,2026-01-20,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 20 & 21 January 2026_1769052416.pdf,0,decrease,0,0,0,0,,"Low Grown
regions in the week ahead according to the Department of regions reported a decrease.
Meteorology.",30.5,31.7,28.6,21.33,22.0,20.7,24.79,25.3,24.2,13.1,5.1,13.1,5.1,11.61,13.3,9.4,285462.33,42020.4,28.41,4.7,99.29,100.0,97.0,56.0,68.0,49.0,2026-01-13,2026-01-19,62.5,22.2,99.1,62.5,22.2,99.1,25.07,24.83,25.1,196306.08,229204.5,158938.08,100.0,100.0,100.0,1.0,0.0,-3.0
SALE_04_2024,2024-01-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 23 January 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
Region reported a decline.",30.1,31.2,29.2,21.11,22.6,18.1,25.01,26.2,23.8,17.2,6.5,17.2,6.5,11.04,13.7,8.4,275102.48,41912.98,27.35,4.39,98.14,100.0,94.0,64.14,71.0,57.0,2024-01-15,2024-01-21,13.1,62.5,22.2,13.1,62.5,22.2,24.79,25.07,24.83,285462.33,196306.08,229204.5,100.0,100.0,100.0,0.0,1.0,0.0
SALE_04_2026,2026-01-27,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 27 & 28 January 2026.pdf,-1,unknown,0,1,1,0,sunny|misty|mist,"Low Growns
Sunny weather conditions were recorded in the Low Grown
Region throughout the week. The Department of Meteorology
anticipates misty weather conditions in the Low Grown Region
in the week ahead.",30.84,32.2,28.4,20.5,22.4,19.5,24.81,25.7,23.9,10.6,5.9,10.6,5.9,10.89,13.3,7.5,290577.02,42111.1,31.04,4.81,98.57,100.0,96.0,49.0,63.0,41.0,2026-01-20,2026-01-26,17.2,13.1,62.5,17.2,13.1,62.5,25.01,24.79,25.07,275102.48,285462.33,196306.08,100.0,100.0,100.0,0.0,0.0,1.0
SALE_05_2024,2024-01-30,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 30 & 31 January 2024.pdf,0,unknown,1,0,0,0,clear|showers,"Low Growns
Clear weather was reported in the Low Grown Region
throughout the week. Windy conditions and showers are
expected in the Low Grown Region in the week ahead
according to the Department of Meteorology.",30.86,32.3,30.2,21.27,23.0,19.2,25.53,26.0,24.6,5.8,3.3,5.8,3.3,11.99,17.2,8.1,283240.56,42183.76,29.69,4.83,96.86,99.0,94.0,58.57,68.0,50.0,2024-01-23,2024-01-29,10.6,17.2,13.1,10.6,17.2,13.1,24.81,25.01,24.79,290577.02,275102.48,285462.33,100.0,100.0,100.0,-1.0,0.0,0.0
SALE_05_2026,2026-02-02,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 2 & 3 February 2026.pdf,0,unknown,0,0,0,0,,"Low Grown
Nuwara Eliya and",31.16,31.8,30.1,21.4,22.4,20.2,24.99,25.7,24.4,40.5,14.2,40.5,14.2,11.01,13.5,7.5,267568.92,42229.17,26.6,4.56,99.0,100.0,97.0,56.43,62.0,46.0,2026-01-26,2026-02-01,5.8,10.6,17.2,5.8,10.6,17.2,25.53,24.81,25.01,283240.56,290577.02,275102.48,99.0,100.0,100.0,0.0,-1.0,0.0
SALE_06_2024,2024-02-06,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 6 & 7 February 2024.pdf,0,maintained,0,0,0,0,,"Low Grown Regions maintained the
mornings are expected in both regions and ground frost in the Nuwara Eliya
crop intake, whilst the Nuwara Eliya
Region in the week ahead.
Region reported an increase.",30.96,31.6,30.2,22.69,23.3,22.2,25.83,26.5,25.4,52.0,23.1,52.0,23.1,10.53,13.7,7.6,261697.0,42306.3,26.28,4.35,97.86,100.0,94.0,65.57,70.0,59.0,2024-01-30,2024-02-05,40.5,5.8,10.6,40.5,5.8,10.6,24.99,25.53,24.81,267568.92,283240.56,290577.02,100.0,99.0,100.0,0.0,0.0,-1.0
SALE_06_2026,2026-02-10,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 10 & 11 February 2026.pdf,0,increase,0,0,0,0,,"Low Grown Region showed an increase
in the crop intake.",30.6,31.3,29.8,21.71,22.3,21.0,24.74,25.6,24.2,53.6,21.0,53.6,21.0,8.29,11.5,6.4,223958.35,38678.19,23.62,3.78,99.86,100.0,99.0,60.71,67.0,56.0,2026-02-03,2026-02-09,52.0,40.5,5.8,52.0,40.5,5.8,25.83,24.99,25.53,261697.0,267568.92,283240.56,100.0,100.0,99.0,0.0,0.0,0.0
SALE_07_2024,2024-02-13,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 13 & 14 February 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
ahead. Regions showed a decline.",32.13,33.3,31.0,20.97,21.5,19.9,26.1,26.8,25.6,1.6,1.3,1.6,1.3,14.44,20.5,9.1,292707.66,42402.09,35.64,5.62,97.14,100.0,92.0,51.57,58.0,47.0,2024-02-06,2024-02-12,53.6,52.0,40.5,53.6,52.0,40.5,24.74,25.83,24.99,223958.35,261697.0,267568.92,100.0,100.0,100.0,0.0,0.0,0.0
SALE_07_2026,2026-02-17,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 17 & 18 February 2026.pdf,0,unknown,1,0,1,0,sunny|showers,"Low Growns
The Low Grown Region experienced sunny weather conditions
throughout the week. The Department of Meteorology expects
showers in the Low Grown Region in the week ahead.",30.53,31.2,28.3,21.84,22.5,20.5,24.87,25.4,23.7,44.6,12.7,44.6,12.7,9.41,11.5,7.0,178788.27,38906.04,22.48,4.1,99.0,100.0,97.0,57.29,73.0,47.0,2026-02-10,2026-02-16,1.6,53.6,52.0,1.6,53.6,52.0,26.1,24.74,25.83,292707.66,223958.35,261697.0,100.0,100.0,100.0,0.0,0.0,0.0
SALE_08_2024,2024-02-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 February 2024.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
The Low Grow Region reported a bright weather throughout the
week. According to the Department of Meteorology, evening
showers and windy conditions are expected in the Low Grown
Region in the week ahead.",32.94,34.0,32.3,22.66,23.6,21.5,26.8,27.1,26.5,12.5,3.3,12.5,3.3,12.71,20.5,9.0,291527.58,42452.36,32.06,5.15,96.57,99.0,92.0,52.71,59.0,44.0,2024-02-12,2024-02-18,44.6,1.6,53.6,44.6,1.6,53.6,24.87,26.1,24.74,178788.27,292707.66,223958.35,100.0,100.0,100.0,0.0,0.0,0.0
SALE_08_2026,2026-02-24,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 24 & 25 February 2026_1772104697.pdf,0,decrease,0,0,0,0,,"Low Grown regions
week ahead according to the Department of Meteorology. reported a decrease during the week.",30.03,31.9,27.2,22.43,23.0,21.6,24.94,26.0,23.7,76.0,40.4,76.0,40.4,11.66,18.3,7.1,201455.61,42468.08,22.8,4.5,99.43,100.0,98.0,65.71,77.0,60.0,2026-02-17,2026-02-23,12.5,44.6,1.6,12.5,44.6,1.6,26.8,24.87,26.1,291527.58,178788.27,292707.66,99.0,100.0,100.0,0.0,0.0,0.0
SALE_09_2024,2024-02-27,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 27 & 28 February 2024.pdf,0,unknown,1,0,1,0,sunny|showers,"Low Growns
Sunny weather and sporadic showers were reported in the Low
Grown Region throughout the week. Showers and windy conditions
are expected in the Low Grown Regions in the week ahead by the
Department of Meteorology.",33.57,35.2,31.9,22.84,23.6,22.0,27.26,28.1,26.5,13.1,8.0,13.1,8.0,12.9,21.0,8.0,294507.48,42474.86,33.67,5.4,97.57,100.0,96.0,49.43,58.0,41.0,2024-02-20,2024-02-26,76.0,12.5,44.6,76.0,12.5,44.6,24.94,26.8,24.87,201455.61,291527.58,178788.27,100.0,99.0,100.0,0.0,0.0,0.0
SALE_09_2026,2026-03-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 March 2026.pdf,1,unknown,1,0,1,0,bright|dry|showers,"Low Growns
The Low Grown Region experienced bright mornings and
occasional evening showers throughout the week. The
Department of Meteorology expects dry weather conditions in
the Low Grown Region in the week ahead.",31.47,32.2,30.4,21.97,22.6,21.0,25.64,25.9,25.5,9.2,2.3,9.2,2.3,11.11,14.6,7.7,294222.01,42470.06,32.39,4.85,99.14,100.0,98.0,51.29,63.0,42.0,2026-02-24,2026-03-02,13.1,76.0,12.5,13.1,76.0,12.5,27.26,24.94,26.8,294507.48,201455.61,291527.58,100.0,100.0,99.0,0.0,0.0,0.0
SALE_10_2024,2024-03-05,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 5 & 6 March 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
regions showed a decrease.",33.5,35.3,32.5,22.76,23.6,22.2,27.24,28.0,26.9,8.1,2.3,8.1,2.3,13.8,17.2,10.1,280926.06,42474.52,33.26,5.3,95.86,99.0,94.0,47.43,52.0,43.0,2024-02-27,2024-03-04,9.2,13.1,76.0,9.2,13.1,76.0,25.64,27.26,24.94,294222.01,294507.48,201455.61,100.0,100.0,100.0,1.0,0.0,0.0
SALE_10_2026,2026-03-10,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 10 & 11 March 2026.pdf,0,increase,0,0,0,0,,"Low Grown
Meteorology.
regions reported an increase.",31.57,33.3,30.3,21.44,22.5,19.6,25.71,26.4,24.9,7.8,2.9,7.8,2.9,12.97,15.8,11.1,295946.33,42466.56,33.01,5.06,97.71,100.0,96.0,49.43,58.0,35.0,2026-03-03,2026-03-09,8.1,9.2,13.1,8.1,9.2,13.1,27.24,25.64,27.26,280926.06,294222.01,294507.48,99.0,100.0,100.0,0.0,1.0,0.0
SALE_11_2024,2024-03-12,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 12 & 13 March 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
regions showed a decrease.",32.67,34.0,30.6,23.03,23.8,22.3,27.03,27.5,26.1,13.4,8.4,13.4,8.4,12.46,14.0,10.0,265470.78,42439.8,32.08,5.27,96.71,100.0,94.0,51.86,67.0,43.0,2024-03-05,2024-03-11,7.8,8.1,9.2,7.8,8.1,9.2,25.71,27.24,25.64,295946.33,280926.06,294222.01,100.0,99.0,100.0,0.0,0.0,1.0
SALE_11_2026,2026-03-17,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 17 & 18 March 2026.pdf,0,increase,0,0,0,0,,"Low Grown
both regions in the week ahead. regions reported an increase.",33.83,34.3,33.2,21.34,22.2,20.5,26.3,27.2,25.4,15.2,5.7,15.2,5.7,12.93,15.6,8.7,294034.86,42439.68,34.11,5.42,97.71,100.0,95.0,41.43,47.0,36.0,2026-03-10,2026-03-16,13.4,7.8,8.1,13.4,7.8,8.1,27.03,25.71,27.24,265470.78,295946.33,280926.06,100.0,100.0,99.0,0.0,0.0,0.0
SALE_12_2024,2024-03-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 March 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
Meteorology. regions showed a decline.",33.26,34.8,31.5,22.71,23.5,22.0,27.21,27.8,26.7,9.5,4.3,9.5,4.3,13.33,17.6,8.9,291875.74,42425.25,35.61,6.12,95.43,99.0,90.0,48.29,59.0,34.0,2024-03-12,2024-03-18,15.2,13.4,7.8,15.2,13.4,7.8,26.3,27.03,25.71,294034.86,265470.78,295946.33,100.0,100.0,100.0,0.0,0.0,0.0
SALE_12_2026,2026-03-24,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 24 & 25 March 2026.pdf,0,increase,0,0,0,0,,"Low Grown regions
reported an increase.",33.09,34.6,31.8,22.26,22.8,21.5,26.33,27.2,25.2,37.2,17.1,37.2,17.1,13.1,17.5,8.1,289569.74,42393.73,32.64,5.12,98.71,100.0,97.0,48.71,60.0,37.0,2026-03-17,2026-03-23,9.5,15.2,13.4,9.5,15.2,13.4,27.21,26.3,27.03,291875.74,294034.86,265470.78,99.0,100.0,100.0,0.0,0.0,0.0
SALE_13_2024,2024-03-26,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 26 & 27 March 2024.pdf,-1,maintained,1,0,0,0,showers,"Low Grown regions maintained the crop
afternoon/night showers in the",33.36,35.2,32.0,22.94,23.6,22.2,26.84,28.0,25.9,41.6,12.8,41.6,12.8,11.51,15.9,7.8,266977.24,42380.58,31.49,5.85,96.86,100.0,87.0,51.71,64.0,33.0,2024-03-19,2024-03-25,37.2,9.5,15.2,37.2,9.5,15.2,26.33,27.21,26.3,289569.74,291875.74,294034.86,100.0,99.0,100.0,0.0,0.0,0.0
SALE_14_2024,2024-04-02,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 2 & 3 April 2024.pdf,0,increase,0,0,0,0,,"Low Grown regions,
whilst the Nuwara Eliya Region showed
an increase.",32.34,33.2,31.6,23.71,24.8,23.0,26.99,27.8,26.0,39.9,12.7,39.9,12.7,11.41,14.3,8.4,263639.67,42323.21,30.34,5.13,96.71,99.0,95.0,59.86,69.0,49.0,2024-03-26,2024-04-01,41.6,37.2,9.5,41.6,37.2,9.5,26.84,26.33,27.21,266977.24,289569.74,291875.74,100.0,100.0,99.0,-1.0,0.0,0.0
SALE_15_2024,2024-04-16,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 16 & 17 April 2024.pdf,0,increase,0,0,0,0,,"Low Grown
Region reported an increase.",32.54,34.2,30.9,23.4,24.0,22.5,26.9,28.0,25.9,96.5,27.2,96.5,27.2,12.0,16.0,7.1,219766.6,42029.46,29.3,5.5,97.14,100.0,94.0,59.43,70.0,48.0,2024-04-09,2024-04-15,39.9,41.6,37.2,39.9,41.6,37.2,26.99,26.84,26.33,263639.67,266977.24,289569.74,99.0,100.0,100.0,0.0,-1.0,0.0
SALE_15_2025,2025-04-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 23 April 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Low Growns
The Low Grown Region reported bright mornings and
occasional evening showers throughout the week. According
to the Department of Meteorology, fairly heavy showers are
expected in the Low Grown Region in the week ahead.",31.21,31.8,30.6,23.4,24.0,22.8,26.61,27.0,26.2,27.8,8.5,27.8,8.5,13.49,15.9,10.3,281185.03,42213.86,30.29,4.7,98.14,100.0,95.0,65.43,68.0,64.0,2025-04-15,2025-04-21,96.5,39.9,41.6,96.5,39.9,41.6,26.9,26.99,26.84,219766.6,263639.67,266977.24,100.0,99.0,100.0,0.0,0.0,-1.0
SALE_16_2024,2024-04-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 24 April 2024.pdf,0,increase,1,0,1,0,sunny|showers,"Low Grown regions reported an
reported sunny weather throughout the week. The Department of increase in the crop intake, whilst the
Meteorology expects afternoon showers in the",31.74,32.2,31.2,23.77,24.2,22.9,27.21,27.8,26.5,37.8,17.1,37.8,17.1,13.06,15.7,9.0,265494.89,42512.69,29.51,4.78,97.29,98.0,96.0,68.57,73.0,66.0,2024-04-15,2024-04-21,27.8,96.5,39.9,27.8,96.5,39.9,26.61,26.9,26.99,281185.03,219766.6,263639.67,100.0,100.0,99.0,-2.0,0.0,0.0
SALE_16_2025,2025-04-28,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 28 & 29 April 2025.pdf,-2,decrease,1,0,1,0,bright|showers|heavy,"Low Grown Region showed a decrease.
Uva/Udapussellawa Regions
Bright mornings and evening showers were reported throughout the
week in both regions. Heavy showers are expected in the Uda
Pussellawa and",31.24,31.4,31.0,23.2,23.8,22.6,26.29,26.5,25.9,32.6,9.2,32.6,9.2,12.86,16.1,10.5,273007.31,41261.91,29.75,4.64,99.29,100.0,97.0,64.29,68.0,62.0,2025-04-21,2025-04-27,37.8,27.8,96.5,37.8,27.8,96.5,27.21,26.61,26.9,265494.89,281185.03,219766.6,98.0,100.0,100.0,0.0,-2.0,0.0
SALE_17_2024,2024-04-29,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 29 & 30 April 2024.pdf,-4,unknown,1,1,1,0,sunny|showers|misty|mist|heavy,"Low Growns
The Low Grown Region reported sunny mornings and evening
showers throughout the week. According to the Department of
Meteorology, misty mornings and heavy showers are expected in
the Low Grown Region in the week ahead.",32.24,33.8,31.8,24.31,24.9,23.2,27.53,28.2,26.9,68.9,29.9,68.9,29.9,10.33,11.8,8.1,253209.69,41155.32,29.44,4.77,97.86,100.0,96.0,66.0,70.0,55.0,2024-04-22,2024-04-28,32.6,37.8,27.8,32.6,37.8,27.8,26.29,27.21,26.61,273007.31,265494.89,281185.03,100.0,98.0,100.0,-2.0,0.0,-2.0
SALE_17_2025,2025-05-05,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 5 & 7 May 2025.pdf,0,unknown,0,0,0,0,,"Low Grown
the Nuwara Eliya and",30.2,31.1,28.4,23.16,23.9,22.7,25.73,26.4,24.5,78.7,22.2,78.7,22.2,10.13,12.4,7.3,213096.18,40973.24,23.6,4.02,99.57,100.0,98.0,70.86,79.0,65.0,2025-04-28,2025-05-04,68.9,32.6,37.8,68.9,32.6,37.8,27.53,26.29,27.21,253209.69,273007.31,265494.89,100.0,100.0,98.0,-4.0,-2.0,0.0
SALE_18_2024,2024-05-07,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 7 & 8 May 2024.pdf,-3,increase,1,1,0,0,showers|misty|mist,"Low Grown regions
showers throughout the week. The Department of Meteorology
reported an increase in the crop intake,
expects misty mornings and afternoon/night showers in both the
whilst the Nuwara Eliya,",31.87,32.6,31.1,24.66,25.8,23.3,27.67,28.2,26.8,33.2,13.6,33.2,13.6,12.46,15.9,9.9,258665.31,41199.45,28.74,4.47,98.0,99.0,96.0,71.29,76.0,63.0,2024-04-30,2024-05-06,78.7,68.9,32.6,78.7,68.9,32.6,25.73,27.53,26.29,213096.18,253209.69,273007.31,100.0,100.0,100.0,0.0,-4.0,-2.0
SALE_18_2025,2025-05-14,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 14 & 15 May 2025.pdf,0,decrease,0,0,0,0,,"Low Grown
regions reported a decrease.",30.61,31.6,29.0,23.6,24.1,22.5,26.5,27.2,24.9,39.5,22.9,39.5,22.9,15.91,19.0,11.7,253540.28,41698.6,28.06,4.84,98.57,100.0,96.0,66.57,77.0,60.0,2025-05-07,2025-05-13,33.2,78.7,68.9,33.2,78.7,68.9,27.67,25.73,27.53,258665.31,213096.18,253209.69,99.0,100.0,100.0,-3.0,0.0,-4.0
SALE_19_2024,2024-05-14,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 14 & 15 May 2024.pdf,0,increase,0,0,0,0,,"Low Grown
Region reported an increase.",31.07,32.3,30.0,24.07,24.4,23.4,26.83,27.2,26.4,107.2,23.8,107.2,23.8,10.91,14.7,9.4,182083.63,35077.57,23.5,4.32,98.29,99.0,96.0,72.43,77.0,66.0,2024-05-07,2024-05-13,39.5,33.2,78.7,39.5,33.2,78.7,26.5,27.67,25.73,253540.28,258665.31,213096.18,100.0,99.0,100.0,0.0,-3.0,0.0
SALE_20_2024,2024-05-20,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 20 & 21 May 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
Western and Nuwara Eliya regions in the week ahead. Region reported a decrease.",29.86,31.8,27.0,23.96,24.4,23.5,26.21,27.2,24.9,163.5,43.9,163.5,43.9,12.81,17.4,9.0,148919.45,35077.57,20.65,4.32,98.43,100.0,96.0,75.43,84.0,66.0,2024-05-13,2024-05-19,107.2,39.5,33.2,107.2,39.5,33.2,26.83,26.5,27.67,182083.63,253540.28,258665.31,99.0,100.0,99.0,0.0,0.0,-3.0
SALE_20_2025,2025-05-27,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 27 & 28 May 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions
reported a decrease.",29.61,30.6,27.5,24.01,24.8,23.5,26.24,26.8,25.5,62.3,13.8,62.3,13.8,18.69,22.8,14.8,192808.06,41702.77,21.34,3.55,99.57,100.0,99.0,74.29,86.0,67.0,2025-05-20,2025-05-26,163.5,107.2,39.5,163.5,107.2,39.5,26.21,26.83,26.5,148919.45,182083.63,253540.28,100.0,99.0,100.0,0.0,0.0,0.0
SALE_21_2024,2024-05-28,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 28 & 29 May 2024.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Low Growns
Rain was reported in the Low Grown Region throughout the
week. The Department of Meteorology expects heavy showers
in the Low Grown Region in the week ahead.",29.2,30.1,27.9,24.33,25.2,23.4,26.19,26.9,25.5,214.5,52.6,214.5,52.6,25.09,29.5,19.6,163102.82,32993.74,20.13,3.52,96.57,99.0,94.0,77.29,85.0,72.0,2024-05-21,2024-05-27,62.3,163.5,107.2,62.3,163.5,107.2,26.24,26.21,26.83,192808.06,148919.45,182083.63,100.0,100.0,99.0,0.0,0.0,0.0
SALE_21_2025,2025-06-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 June 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions, whilst the Western
ahead. Region reported a decrease.",29.26,30.7,27.2,23.76,24.9,23.1,26.1,27.0,25.2,80.1,18.5,80.1,18.5,21.93,27.0,18.0,219349.63,41679.6,22.78,4.17,99.0,100.0,97.0,74.71,86.0,67.0,2025-05-27,2025-06-02,214.5,62.3,163.5,214.5,62.3,163.5,26.19,26.24,26.21,163102.82,192808.06,148919.45,99.0,100.0,100.0,-4.0,0.0,0.0
SALE_22_2024,2024-06-04,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 4 & 5 June 2024.pdf,-3,unknown,1,0,0,0,showers|heavy,"Low Grown regions reported a
heavy showers in the",28.79,29.6,27.9,23.87,24.1,23.4,26.07,26.6,25.3,183.6,47.5,183.6,47.5,19.04,24.3,14.7,182809.6,37199.5,19.8,3.53,98.43,100.0,97.0,79.57,85.0,75.0,2024-05-28,2024-06-03,80.1,214.5,62.3,80.1,214.5,62.3,26.1,26.19,26.24,219349.63,163102.82,192808.06,100.0,99.0,100.0,0.0,-4.0,0.0
SALE_22_2025,2025-06-09,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 9 & 11 June 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
Bright weather was reported throughout the week in the Low
Grown Region. The Department of Meteorology expects rain in
the Low Grown Region in the week ahead.",30.53,31.2,29.9,23.64,24.4,23.1,26.56,27.0,26.1,19.1,4.2,19.1,4.2,19.07,20.2,17.5,293692.42,42413.08,30.14,4.63,98.14,100.0,95.0,65.29,71.0,60.0,2025-06-02,2025-06-08,183.6,80.1,214.5,183.6,80.1,214.5,26.07,26.1,26.19,182809.6,219349.63,163102.82,100.0,100.0,99.0,-3.0,0.0,-4.0
